HipCenter - X;HipCenter - Y;HipCenter - Z;Spine - X;Spine - Y;Spine - Z;ShoulderCenter - X;ShoulderCenter - Y;ShoulderCenter - Z;Head - X;Head - Y;Head - Z;ShoulderLeft - X;ShoulderLeft - Y;ShoulderLeft - Z;ElbowLeft - X;ElbowLeft - Y;ElbowLeft - Z;WristLeft - X;WristLeft - Y;WristLeft - Z;HandLeft - X;HandLeft - Y;HandLeft - Z;ShoulderRight - X;ShoulderRight - Y;ShoulderRight - Z;ElbowRight - X;ElbowRight - Y;ElbowRight - Z;WristRight - X;WristRight - Y;WristRight - Z;HandRight - X;HandRight - Y;HandRight - Z;HipLeft - X;HipLeft - Y;HipLeft - Z;KneeLeft - X;KneeLeft - Y;KneeLeft - Z;AnkleLeft - X;AnkleLeft - Y;AnkleLeft - Z;FootLeft - X;FootLeft - Y;FootLeft - Z;HipRight - X;HipRight - Y;HipRight - Z;KneeRight - X;KneeRight - Y;KneeRight - Z;AnkleRight - X;AnkleRight - Y;AnkleRight - Z;FootRight - X;FootRight - Y;FootRight - Z;
0,150317400693893;-0,41901358962059;2,14957571029663;0,175217539072037;-0,375277996063232;2,17868375778198;0,169569343328476;-0,12700329720974;2,21440005302429;0,130292549729347;0,0805857479572296;2,22495317459106;0,075204573571682;-0,182906329631805;2,29958987236023;-0,0922988206148148;-0,271581679582596;2,24793148040771;-0,301759123802185;-0,278104186058044;2,13746690750122;-0,379423856735229;-0,275501608848572;2,10064601898193;0,245089113712311;-0,248696088790894;2,08370995521545;0,26503986120224;-0,199028491973877;1,83735084533691;0,21743905544281;-0,0962477996945381;1,62423086166382;0,182109817862511;-0,00690989475697279;1,52682495117188;0,0998174324631691;-0,489438414573669;2,19241213798523;-0,249582588672638;-0,58734405040741;1,98835134506226;-0,00823210179805756;-0,78027731180191;1,84290218353271;-0,014431057497859;-0,877708554267883;1,86766719818115;0,195961877703667;-0,486435174942017;2,06280827522278;-0,0611620396375656;-0,572314918041229;1,80237197875977;-0,173173874616623;-0,686521053314209;1,51348805427551;-0,233272850513458;-0,714779078960419;1,45638859272003;
0,152548685669899;-0,411740243434906;2,15340209007263;0,17673034965992;-0,370336055755615;2,18076300621033;0,169168949127197;-0,126210868358612;2,21461033821106;0,127812266349792;0,0777938663959503;2,22549653053284;0,0754028186202049;-0,182901278138161;2,29953098297119;-0,091174304485321;-0,271373122930527;2,24851894378662;-0,30075591802597;-0,278099894523621;2,13832473754883;-0,378347486257553;-0,27551993727684;2,10182285308838;0,243634939193726;-0,248253151774406;2,08424973487854;0,264547497034073;-0,198889285326004;1,83791267871857;0,21744367480278;-0,0960671752691269;1,62469911575317;0,182551965117455;-0,00707203382626176;1,52681148052216;0,103571809828281;-0,474396407604218;2,21650958061218;-0,249486744403839;-0,587260246276855;1,98869752883911;-0,00830073654651642;-0,780236661434174;1,84301662445068;-0,0144621357321739;-0,87767618894577;1,86775636672974;0,197057545185089;-0,48460528254509;2,06190085411072;-0,0745781064033508;-0,572682499885559;1,79553389549255;-0,165587514638901;-0,688513576984406;1,51511299610138;-0,225984498858452;-0,717026174068451;1,45845687389374;
0,154329419136047;-0,408652931451797;2,15534019470215;0,178227975964546;-0,367610633373261;2,18208980560303;0,168952956795692;-0,125779390335083;2,21471786499023;0,127425760030746;0,0772046819329262;2,22549223899841;0,0752373188734055;-0,183010920882225;2,29975533485413;-0,0905179083347321;-0,271316528320313;2,24891972541809;-0,300201714038849;-0,278496205806732;2,13897514343262;-0,371509253978729;-0,27635133266449;2,10481309890747;0,242423877120018;-0,248088017106056;2,08448839187622;0,264152646064758;-0,198828816413879;1,83820712566376;0,217504352331161;-0,0961833223700523;1,62480056285858;0,183464139699936;-0,00781196635216475;1,52677726745605;0,104410730302334;-0,473453938961029;2,21834969520569;-0,249474331736565;-0,586985230445862;1,98895454406738;-0,00842046737670898;-0,780048787593842;1,8431761264801;-0,0144478194415569;-0,877518117427826;1,86782920360565;0,199123978614807;-0,48273965716362;2,06168699264526;-0,0637810975313187;-0,572027325630188;1,8010219335556;-0,101499691605568;-0,706642687320709;1,50926208496094;-0,16213995218277;-0,735356688499451;1,45296931266785;
0,15471413731575;-0,407660156488419;2,15535974502563;0,17866937816143;-0,366668611764908;2,18199777603149;0,168903484940529;-0,125571802258492;2,21457195281982;0,126697078347206;0,0768753737211227;2,22553253173828;0,0752380192279816;-0,183147206902504;2,2998673915863;-0,0893246084451675;-0,271318793296814;2,24959349632263;-0,299019813537598;-0,278530389070511;2,13967823982239;-0,371455371379852;-0,276382863521576;2,10491895675659;0,241620063781738;-0,247726202011108;2,08468699455261;0,2637540102005;-0,198616981506348;1,83841419219971;0,21746951341629;-0,0958390757441521;1,62499296665192;0,184118941426277;-0,00799101963639259;1,52669775485992;0,104345768690109;-0,47274723649025;2,21845102310181;-0,249548763036728;-0,586831867694855;1,98896622657776;-0,00857630372047424;-0,780006527900696;1,84322392940521;-0,0145493131130934;-0,877487540245056;1,86784195899963;0,200124353170395;-0,48143345117569;2,06097006797791;-0,0737714320421219;-0,571871519088745;1,79561901092529;-0,136305183172226;-0,698856353759766;1,51403498649597;-0,197084069252014;-0,727612793445587;1,45791435241699;
0,155653223395348;-0,407301843166351;2,15465784072876;0,179681181907654;-0,365863025188446;2,1812379360199;0,169231235980988;-0,122749902307987;2,21346664428711;0,129091814160347;0,0778219252824783;2,2239236831665;0,0747236832976341;-0,183959245681763;2,2995274066925;-0,0732245370745659;-0,267274618148804;2,25399351119995;-0,283850908279419;-0,277441829442978;2,1463315486908;-0,371425926685333;-0,276432007551193;2,10494542121887;0,241066157817841;-0,247451364994049;2,08471870422363;0,263580620288849;-0,198482826352119;1,83845484256744;0,21762603521347;-0,0957077890634537;1,62495911121368;0,184500202536583;-0,00774938985705376;1,5264710187912;0,104607045650482;-0,472729206085205;2,21801710128784;-0,249787390232086;-0,586689352989197;1,98897349834442;-0,00882101058959961;-0,779949009418488;1,84337186813354;-0,0146242119371891;-0,877466976642609;1,86788129806519;0,202549308538437;-0,480581343173981;2,05929350852966;-0,0762769877910614;-0,571476578712463;1,79444098472595;-0,140061870217323;-0,697366833686829;1,515740275383;-0,20088167488575;-0,726226568222046;1,4597179889679;
0,150443270802498;-0,413274824619293;2,15389490127563;0,176321670413017;-0,370466262102127;2,18067359924316;0,16959522664547;-0,123311586678028;2,21335434913635;0,130352228879929;0,0784615203738213;2,22399735450745;0,0748708322644234;-0,183808460831642;2,29957938194275;-0,0754693001508713;-0,267870008945465;2,25348615646362;-0,285885751247406;-0,277744621038437;2,14534425735474;-0,371640473604202;-0,276472747325897;2,10465574264526;0,241231098771095;-0,247360527515411;2,08468866348267;0,263696849346161;-0,198429733514786;1,83841347694397;0,217841625213623;-0,0955879464745522;1,62493062019348;0,184854492545128;-0,00764658255502582;1,52631759643555;0,0977797359228134;-0,482481122016907;2,20882773399353;-0,249949008226395;-0,586647033691406;1,9891791343689;-0,00897862017154694;-0,779927551746368;1,84363639354706;-0,0146435834467411;-0,877475261688232;1,86805725097656;0,188238590955734;-0,489371180534363;2,06612491607666;-0,0631194263696671;-0,571437776088715;1,80125916004181;-0,145420908927917;-0,70030415058136;1,50774884223938;-0,20612558722496;-0,728869497776031;1,45145225524902;
0,150549679994583;-0,413132935762405;2,15392398834229;0,176504999399185;-0,369950175285339;2,18057513237;0,170714110136032;-0,118591032922268;2,21065187454224;0,128828570246696;0,0769221112132072;2,22337675094604;0,0749728381633759;-0,18383164703846;2,29948019981384;-0,0774318724870682;-0,268921822309494;2,25312757492065;-0,287687003612518;-0,278111845254898;2,14457583427429;-0,380025058984756;-0,276294976472855;2,10117030143738;0,24106177687645;-0,2476507127285;2,08481574058533;0,263658612966537;-0,1986113935709;1,83857858181;0,218065172433853;-0,0956705063581467;1,62508869171143;0,185838997364044;-0,0083696860820055;1,52612960338593;0,0975693687796593;-0,479264676570892;2,21064400672913;-0,249935016036034;-0,586579442024231;1,98923408985138;-0,0089445561170578;-0,779955804347992;1,84389424324036;-0,0146175213158131;-0,877501010894775;1,86832094192505;0,190438389778137;-0,488369315862656;2,06613564491272;-0,0746041163802147;-0,571177363395691;1,79575097560883;-0,200214892625809;-0,679785907268524;1,52273678779602;-0,26098507642746;-0,708505034446716;1,46659004688263;
0,149652242660522;-0,414568603038788;2,15239834785461;0,175843805074692;-0,370651215314865;2,17953824996948;0,171016737818718;-0,11596243083477;2,21060109138489;0,129227191209793;0,0776072666049004;2,22306680679321;0,0754237025976181;-0,183709785342216;2,29932522773743;-0,0801238119602203;-0,270111203193665;2,25259137153625;-0,290153563022614;-0,278460264205933;2,1434862613678;-0,377613991498947;-0,276529312133789;2,10199952125549;0,241951107978821;-0,244848340749741;2,08532428741455;0,264245569705963;-0,197377130389214;1,83872401714325;0,218481451272964;-0,0952833294868469;1,62484669685364;0,18636292219162;-0,00804189126938581;1,52549338340759;0,0975626036524773;-0,484044551849365;2,20449924468994;-0,249970510601997;-0,586778521537781;1,98920869827271;-0,00870361924171448;-0,779942274093628;1,84408938884735;-0,0143413366749883;-0,877494037151337;1,86849582195282;0,189469903707504;-0,488511651754379;2,06598854064941;-0,0775473117828369;-0,571137964725494;1,79423820972443;-0,199858352541924;-0,680229663848877;1,52240014076233;-0,260550677776337;-0,708860039710999;1,46612477302551;
0,15289095044136;-0,409923791885376;2,15268325805664;0,17837843298912;-0,366364300251007;2,17935228347778;0,171749621629715;-0,113495796918869;2,2096836566925;0,129030272364616;0,0775554925203323;2,22291922569275;0,0753358826041222;-0,18369072675705;2,29910564422607;-0,0832201689481735;-0,270913004875183;2,25172066688538;-0,293107211589813;-0,278727650642395;2,14227199554443;-0,376201212406158;-0,276574283838272;2,10285639762878;0,241866618394852;-0,244831085205078;2,08529210090637;0,264649510383606;-0,197620987892151;1,83868718147278;0,218980327248573;-0,0955011174082756;1,62480318546295;0,186962157487869;-0,00810162536799908;1,52507960796356;0,100794769823551;-0,476897418498993;2,21036529541016;-0,249329119920731;-0,586064100265503;1,98951649665833;-0,00874806940555573;-0,779887437820435;1,84411478042603;-0,0143432635813951;-0,877449214458466;1,86848926544189;0,197262644767761;-0,48258039355278;2,06237888336182;-0,0790421292185783;-0,570623397827148;1,79345369338989;-0,171227216720581;-0,688097536563873;1,51928639411926;-0,231963962316513;-0,716902852058411;1,46314895153046;
0,153578013181686;-0,409416496753693;2,1531240940094;0,17895919084549;-0,365770727396011;2,17950582504272;0,172038376331329;-0,112804010510445;2,20908761024475;0,128232389688492;0,0775255784392357;2,22277402877808;0,0758807510137558;-0,183678895235062;2,29862236976624;-0,0838696584105492;-0,271304845809937;2,25156950950623;-0,293833196163177;-0,278952807188034;2,14227247238159;-0,375722706317902;-0,276441633701324;2,10325479507446;0,241596892476082;-0,244906470179558;2,08518481254578;0,264777779579163;-0,197802245616913;1,83859992027283;0,219460934400558;-0,0956467241048813;1,62465643882751;0,187266439199448;-0,00797772780060768;1,52480840682983;0,102072037756443;-0,475548624992371;2,21315312385559;-0,249326214194298;-0,586077988147736;1,98951697349548;-0,00871577858924866;-0,779761612415314;1,8439747095108;-0,0143030947074294;-0,877324819564819;1,86834335327148;0,197806313633919;-0,48245769739151;2,0623722076416;-0,08010383695364;-0,57062953710556;1,79301023483276;-0,166819378733635;-0,690237879753113;1,51945102214813;-0,227656960487366;-0,719135344028473;1,46347093582153;
